Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Quantity,Unit_Price,Discount_Pct,Discount_Amount,Revenue,Cost,Profit,Payment_Mode
ORD06352,2025-09-20,CUST1891,Wallet,Accessories,South,Bangalore,5,1200,5.0,300.0,5700.0,3950.567880528801,1749.4321194711988,UPI
ORD06659,2024-09-15,CUST2302,Jeans,Clothing,West,Pune,1,1800,10.0,180.0,1620.0,1007.6993673226997,612.3006326773003,Cash
ORD01154,2024-12-08,CUST1681,Air Fryer,Home Appliances,North,Chandigarh,7,7000,10.0,4900.0,44100.0,27239.187530767314,16860.812469232686,UPI
ORD03134,2025-02-10,CUST2074,Tablet,Electronics,North,Lucknow,5,18000,10.0,9000.0,81000.0,59080.32205783876,21919.677942161237,Credit Card
ORD08668,2024-08-23,CUST1544,Laptop,Electronics,North,Chandigarh,6,55000,0.0,0.0,330000.0,241025.6535533887,88974.34644661131,Net Banking
ORD04541,2025-09-25,CUST2947,Electric Kettle,Home Appliances,East,Kolkata,2,1800,5.0,180.0,3420.0,2229.6715761976147,1190.3284238023853,Debit Card
ORD06562,2024-12-12,CUST2465,Belt,Accessories,South,Kochi,6,900,0.0,0.0,5400.0,3566.8936192930805,1833.1063807069195,Credit Card
ORD08986,2025-04-18,CUST2905,Mixer Grinder,Home Appliances,South,Bangalore,7,4500,5.0,1575.0,29925.0,17477.48904338358,12447.510956616421,Net Banking
ORD00965,2024-09-24,CUST1595,Office Chair,Furniture,East,Patna,4,8500,0.0,0.0,34000.0,24457.055833853105,9542.944166146895,UPI
ORD04837,2024-02-04,CUST2527,Phone Case,Accessories,West,Ahmedabad,3,600,0.0,0.0,1800.0,1417.2145424016142,382.78545759838585,Net Banking
ORD08921,2025-04-29,CUST1005,Jeans,Clothing,West,Goa,2,1800,5.0,180.0,3420.0,2160.501761598599,1259.498238401401,UPI
ORD07670,2024-08-17,CUST1335,Backpack,Accessories,North,Delhi,7,1800,10.0,1260.0,11340.0,8826.786017220731,2513.213982779269,UPI
ORD02166,2025-05-19,CUST1848,Belt,Accessories,North,Chandigarh,1,900,10.0,90.0,810.0,500.019718661299,309.980281338701,UPI
ORD01484,2025-05-02,CUST1430,Smart Watch,Electronics,North,Lucknow,6,6000,10.0,3600.0,32400.0,23892.99831744601,8507.00168255399,UPI
ORD02985,2024-10-01,CUST2886,Smart Watch,Electronics,North,Jaipur,5,6000,10.0,3000.0,27000.0,18025.175381696816,8974.824618303184,Net Banking
ORD03111,2025-08-05,CUST1244,Jacket,Clothing,North,Delhi,5,3500,10.0,1750.0,15750.0,12572.076006205198,3177.9239937948023,Debit Card
ORD04978,2024-06-16,CUST2853,Tablet,Electronics,West,Mumbai,1,18000,5.0,900.0,17100.0,11561.735488349934,5538.264511650066,Net Banking
ORD01427,2024-11-23,CUST1836,Smartphone,Electronics,East,Kolkata,5,25000,20.0,25000.0,100000.0,70477.327381778,29522.672618222,Cash
ORD03618,2025-12-01,CUST2434,Sneakers,Clothing,West,Goa,2,3000,20.0,1200.0,4800.0,2786.43417247801,2013.5658275219898,Net Banking
ORD06367,2024-11-29,CUST1621,Mixer Grinder,Home Appliances,North,Delhi,1,4500,5.0,225.0,4275.0,3039.2942306356863,1235.7057693643137,Cash
ORD09425,2024-09-12,CUST1544,Laptop,Electronics,West,Goa,5,55000,0.0,0.0,275000.0,154979.62902901496,120020.37097098504,UPI
ORD01058,2025-11-26,CUST2796,Mixer Grinder,Home Appliances,South,Kochi,3,4500,5.0,675.0,12825.0,7557.886851208386,5267.113148791614,Cash
ORD04369,2024-07-19,CUST2025,Headphones,Electronics,North,Jaipur,4,2500,5.0,500.0,9500.0,7499.597531557124,2000.402468442876,Cash
ORD04059,2025-12-10,CUST1752,Tablet,Electronics,North,Lucknow,1,18000,10.0,1800.0,16200.0,11750.640703458595,4449.359296541405,Net Banking
ORD03575,2025-05-16,CUST2526,Smartphone,Electronics,South,Bangalore,1,25000,15.0,3750.0,21250.0,16780.088060028782,4469.911939971218,Debit Card
ORD08105,2024-06-17,CUST2550,Jeans,Clothing,West,Goa,1,1800,5.0,90.0,1710.0,1265.6594807505112,444.3405192494888,Debit Card
ORD09884,2024-08-22,CUST1522,Sneakers,Clothing,East,Bhubaneswar,4,3000,0.0,0.0,12000.0,9557.685660889925,2442.314339110075,Net Banking
ORD09442,2025-06-11,CUST1365,Bookshelf,Furniture,East,Guwahati,1,7000,10.0,700.0,6300.0,3590.3806581300632,2709.6193418699368,UPI
ORD01545,2024-07-25,CUST1452,Air Fryer,Home Appliances,East,Patna,2,7000,5.0,700.0,13300.0,9831.637995446345,3468.3620045536554,UPI
ORD07376,2024-11-01,CUST2082,Backpack,Accessories,North,Jaipur,6,1800,5.0,540.0,10260.0,5996.610603985509,4263.389396014491,Cash
ORD06548,2024-05-18,CUST1423,Vacuum Cleaner,Home Appliances,West,Pune,7,8500,10.0,5950.0,53550.0,39599.47800569495,13950.521994305047,Net Banking
ORD07247,2025-02-13,CUST2654,Dining Table,Furniture,North,Lucknow,1,22000,0.0,0.0,22000.0,13072.448170278869,8927.551829721131,Debit Card
ORD00725,2024-09-03,CUST1381,Headphones,Electronics,North,Lucknow,2,2500,15.0,750.0,4250.0,2884.1452024565415,1365.8547975434585,UPI
ORD06067,2024-02-03,CUST1168,T-Shirt,Clothing,West,Pune,5,800,5.0,200.0,3800.0,2702.5420422184916,1097.4579577815084,Credit Card
ORD05720,2024-02-23,CUST1818,Laptop,Electronics,North,Chandigarh,4,55000,10.0,22000.0,198000.0,117846.89893634063,80153.10106365937,UPI
ORD01128,2024-04-14,CUST1323,Smartphone,Electronics,North,Delhi,5,25000,0.0,0.0,125000.0,79316.87464011903,45683.12535988097,Credit Card
ORD05821,2025-05-06,CUST1460,Belt,Accessories,South,Chennai,1,900,0.0,0.0,900.0,678.8890011681045,221.11099883189547,Cash
ORD08546,2024-02-14,CUST1814,Sunglasses,Accessories,West,Pune,5,1500,15.0,1125.0,6375.0,3777.3069793583986,2597.6930206416014,Cash
ORD05012,2025-01-16,CUST1179,Phone Case,Accessories,East,Bhubaneswar,5,600,0.0,0.0,3000.0,1891.2413452746152,1108.7586547253848,UPI
ORD06333,2024-02-05,CUST1197,Backpack,Accessories,North,Chandigarh,4,1800,10.0,720.0,6480.0,4027.5822968403595,2452.4177031596405,Credit Card
ORD06464,2025-05-18,CUST2556,Microwave,Home Appliances,North,Chandigarh,2,9000,10.0,1800.0,16200.0,12000.992240931957,4199.007759068043,Debit Card
ORD06481,2025-04-25,CUST2989,Jacket,Clothing,West,Pune,7,3500,20.0,4900.0,19600.0,13703.375666137505,5896.624333862495,UPI
ORD05497,2024-11-17,CUST1114,Electric Kettle,Home Appliances,South,Hyderabad,2,1800,20.0,720.0,2880.0,2003.085405848566,876.9145941514339,Net Banking
ORD01562,2024-06-02,CUST2593,Sneakers,Clothing,East,Bhubaneswar,5,3000,15.0,2250.0,12750.0,8103.60447038772,4646.39552961228,Cash
ORD03932,2024-01-19,CUST1424,Air Fryer,Home Appliances,South,Chennai,1,7000,5.0,350.0,6650.0,5242.38202456476,1407.6179754352397,Debit Card
ORD05317,2024-08-11,CUST1664,Microwave,Home Appliances,South,Hyderabad,7,9000,0.0,0.0,63000.0,47992.05916001532,15007.94083998468,Credit Card
ORD06682,2024-04-06,CUST1364,Wallet,Accessories,West,Goa,2,1200,20.0,480.0,1920.0,1365.693281330701,554.306718669299,Net Banking
ORD06415,2024-09-26,CUST1514,Jacket,Clothing,East,Kolkata,1,3500,10.0,350.0,3150.0,2144.40762202444,1005.5923779755599,Debit Card
ORD08440,2024-12-09,CUST2049,Jacket,Clothing,West,Ahmedabad,5,3500,0.0,0.0,17500.0,11609.335975889264,5890.664024110736,Cash
ORD08693,2025-11-11,CUST2403,Dining Table,Furniture,West,Pune,7,22000,0.0,0.0,154000.0,89654.79716846124,64345.20283153876,Net Banking
ORD02651,2024-09-03,CUST1077,Laptop,Electronics,West,Mumbai,6,55000,10.0,33000.0,297000.0,217490.62768368592,79509.37231631408,Cash
ORD02546,2024-05-24,CUST2864,Air Fryer,Home Appliances,South,Bangalore,2,7000,0.0,0.0,14000.0,10992.613530771832,3007.3864692281677,Net Banking
ORD08985,2025-02-26,CUST1346,Air Fryer,Home Appliances,East,Kolkata,6,7000,5.0,2100.0,39900.0,23120.69850307632,16779.30149692368,Cash
ORD02448,2025-07-10,CUST2451,Sunglasses,Accessories,West,Goa,1,1500,10.0,150.0,1350.0,881.6627977762463,468.3372022237537,Credit Card
ORD06460,2025-12-13,CUST2444,Desk,Furniture,East,Patna,1,12000,15.0,1800.0,10200.0,7630.70117205532,2569.29882794468,UPI
ORD03008,2024-07-08,CUST1085,Vacuum Cleaner,Home Appliances,South,Chennai,6,8500,5.0,2550.0,48450.0,37023.2507417048,11426.749258295204,Net Banking
ORD08449,2025-11-19,CUST2401,Tablet,Electronics,East,Bhubaneswar,3,18000,0.0,0.0,54000.0,36075.0602997527,17924.939700247298,Debit Card
ORD04036,2025-12-25,CUST1559,Vacuum Cleaner,Home Appliances,North,Lucknow,2,8500,15.0,2550.0,14450.0,9924.626695825476,4525.373304174524,Net Banking
ORD07836,2024-06-22,CUST1754,Sunglasses,Accessories,East,Kolkata,1,1500,0.0,0.0,1500.0,999.1275810014056,500.8724189985944,Cash
ORD01393,2024-01-08,CUST1805,Jacket,Clothing,South,Bangalore,4,3500,10.0,1400.0,12600.0,10058.66211193373,2541.3378880662694,Net Banking
ORD03906,2025-01-28,CUST2416,Vacuum Cleaner,Home Appliances,South,Chennai,7,8500,20.0,11900.0,47600.0,36748.021343505345,10851.978656494655,Cash
ORD09964,2024-09-25,CUST1055,Belt,Accessories,West,Pune,3,900,5.0,135.0,2565.0,1986.9152745428726,578.0847254571274,Credit Card
ORD02795,2024-09-12,CUST1246,Microwave,Home Appliances,North,Lucknow,7,9000,5.0,3150.0,59850.0,44208.528424630385,15641.471575369615,UPI
ORD07665,2025-09-28,CUST1619,Headphones,Electronics,South,Chennai,4,2500,5.0,500.0,9500.0,6438.929688177444,3061.0703118225556,UPI
ORD05399,2024-03-30,CUST1487,Smartphone,Electronics,West,Ahmedabad,2,25000,5.0,2500.0,47500.0,27880.090103831222,19619.909896168778,Cash
ORD00018,2024-09-15,CUST2382,Laptop,Electronics,South,Hyderabad,6,55000,0.0,0.0,330000.0,215936.40775977427,114063.59224022573,UPI
ORD01771,2024-07-04,CUST1695,Laptop,Electronics,East,Kolkata,5,55000,10.0,27500.0,247500.0,150794.15716754078,96705.84283245922,UPI
ORD01889,2025-06-03,CUST2076,Microwave,Home Appliances,West,Ahmedabad,1,9000,15.0,1350.0,7650.0,4379.59737651865,3270.40262348135,Credit Card
ORD01643,2024-03-07,CUST2968,Wallet,Accessories,South,Chennai,2,1200,20.0,480.0,1920.0,1280.5741139331756,639.4258860668244,Net Banking
ORD00133,2025-04-20,CUST1701,Smart Watch,Electronics,North,Jaipur,5,6000,15.0,4500.0,25500.0,16715.479879635634,8784.520120364366,Debit Card
ORD05066,2025-02-09,CUST1174,Sofa,Furniture,East,Guwahati,3,25000,10.0,7500.0,67500.0,40715.13667244359,26784.863327556413,UPI
ORD02426,2025-08-17,CUST2303,Mixer Grinder,Home Appliances,North,Lucknow,1,4500,10.0,450.0,4050.0,2281.3185115050433,1768.6814884949567,Cash
ORD09910,2024-04-21,CUST2772,Headphones,Electronics,East,Bhubaneswar,2,2500,5.0,250.0,4750.0,3274.8071324880166,1475.1928675119834,UPI
ORD08168,2025-12-21,CUST2093,Microwave,Home Appliances,West,Goa,3,9000,15.0,4050.0,22950.0,14406.483096171112,8543.516903828888,Net Banking
ORD01096,2024-06-21,CUST1501,Backpack,Accessories,South,Hyderabad,7,1800,0.0,0.0,12600.0,9603.61789363614,2996.3821063638607,UPI
ORD04182,2024-01-05,CUST1376,Vacuum Cleaner,Home Appliances,North,Chandigarh,4,8500,15.0,5100.0,28900.0,19499.43007640099,9400.56992359901,Debit Card
ORD04114,2025-09-13,CUST2061,Sunglasses,Accessories,North,Delhi,6,1500,5.0,450.0,8550.0,5310.1432581887775,3239.8567418112225,Debit Card
ORD00528,2025-07-05,CUST2636,Sofa,Furniture,South,Kochi,1,25000,5.0,1250.0,23750.0,14563.845077110036,9186.154922889964,Credit Card
ORD04263,2025-09-28,CUST2301,T-Shirt,Clothing,East,Kolkata,6,800,5.0,240.0,4560.0,3207.6395031857555,1352.3604968142445,Net Banking
ORD02003,2025-02-13,CUST2426,Bookshelf,Furniture,North,Delhi,5,7000,5.0,1750.0,33250.0,21163.645057832047,12086.354942167953,Cash
ORD06953,2025-08-27,CUST1565,Phone Case,Accessories,West,Ahmedabad,3,600,0.0,0.0,1800.0,1169.2232061796915,630.7767938203085,Debit Card
ORD00169,2024-03-24,CUST2045,Phone Case,Accessories,North,Chandigarh,2,600,10.0,120.0,1080.0,667.7800722895166,412.2199277104834,UPI
ORD06149,2025-08-13,CUST1489,Sneakers,Clothing,West,Pune,2,3000,15.0,900.0,5100.0,2952.459643542346,2147.540356457654,Credit Card
ORD01920,2024-04-21,CUST1953,Headphones,Electronics,West,Goa,1,2500,0.0,0.0,2500.0,1451.7972374338456,1048.2027625661544,Debit Card
ORD04295,2025-07-20,CUST2362,Vacuum Cleaner,Home Appliances,West,Mumbai,3,8500,10.0,2550.0,22950.0,17776.01196882475,5173.9880311752495,Cash
ORD09267,2024-12-10,CUST2387,Sofa,Furniture,North,Lucknow,4,25000,10.0,10000.0,90000.0,57194.492922878846,32805.507077121154,Cash
ORD02216,2025-10-16,CUST2874,Sunglasses,Accessories,West,Mumbai,1,1500,0.0,0.0,1500.0,920.813559089649,579.186440910351,UPI
ORD07794,2024-03-05,CUST1108,Smartphone,Electronics,North,Jaipur,5,25000,0.0,0.0,125000.0,74747.9933059728,50252.00669402719,Cash
ORD07179,2025-10-06,CUST2841,Office Chair,Furniture,North,Jaipur,7,8500,10.0,5950.0,53550.0,30458.889018937065,23091.110981062935,Net Banking
ORD07887,2025-02-17,CUST1160,Wallet,Accessories,North,Delhi,7,1200,10.0,840.0,7560.0,5162.3050597202355,2397.6949402797645,Net Banking
ORD08149,2024-02-20,CUST1768,Mixer Grinder,Home Appliances,West,Ahmedabad,3,4500,10.0,1350.0,12150.0,7898.4753692385275,4251.5246307614725,Net Banking
ORD01299,2025-11-29,CUST1875,Smartphone,Electronics,East,Kolkata,2,25000,10.0,5000.0,45000.0,32476.13770046816,12523.86229953184,Debit Card
ORD02518,2025-07-29,CUST2071,Dining Table,Furniture,North,Delhi,7,22000,5.0,7700.0,146300.0,107570.21305227539,38729.78694772461,Cash
ORD01353,2024-12-01,CUST2726,Sneakers,Clothing,East,Guwahati,7,3000,10.0,2100.0,18900.0,12044.782826523167,6855.217173476833,Debit Card
ORD07671,2025-05-29,CUST2031,Electric Kettle,Home Appliances,West,Ahmedabad,3,1800,5.0,270.0,5130.0,2883.4987847257976,2246.5012152742024,Cash
ORD07746,2024-12-06,CUST2247,Hoodie,Clothing,South,Hyderabad,1,2200,0.0,0.0,2200.0,1353.9217960016892,846.0782039983108,Credit Card
ORD01288,2024-12-14,CUST1483,Vacuum Cleaner,Home Appliances,East,Guwahati,1,8500,0.0,0.0,8500.0,6208.212532167276,2291.7874678327244,Net Banking
ORD04246,2025-09-27,CUST2226,Desk,Furniture,South,Bangalore,2,12000,0.0,0.0,24000.0,16823.673780777906,7176.326219222094,Credit Card
ORD06642,2024-09-24,CUST2432,Backpack,Accessories,North,Delhi,1,1800,5.0,90.0,1710.0,1185.6535776297083,524.3464223702917,Credit Card
ORD07031,2025-01-26,CUST1247,Phone Case,Accessories,East,Bhubaneswar,7,600,5.0,210.0,3990.0,2718.854668960559,1271.1453310394409,Credit Card
ORD04210,2024-07-22,CUST1085,Electric Kettle,Home Appliances,West,Goa,1,1800,0.0,0.0,1800.0,1391.8968216251997,408.10317837480034,Cash
ORD02014,2024-05-18,CUST1102,Smart Watch,Electronics,North,Jaipur,2,6000,5.0,600.0,11400.0,9092.64437355927,2307.3556264407307,Debit Card
ORD05426,2024-11-10,CUST1365,Backpack,Accessories,North,Jaipur,3,1800,5.0,270.0,5130.0,3690.9688937184355,1439.0311062815645,Credit Card
ORD08641,2024-01-25,CUST2906,Belt,Accessories,West,Pune,4,900,0.0,0.0,3600.0,2780.083892143088,819.9161078569118,Cash
ORD04550,2024-08-22,CUST2145,Sofa,Furniture,South,Chennai,2,25000,0.0,0.0,50000.0,29781.216935535802,20218.783064464198,Credit Card
ORD02424,2024-09-23,CUST2817,Desk,Furniture,North,Delhi,2,12000,0.0,0.0,24000.0,14123.765964626557,9876.234035373443,Net Banking
ORD03066,2024-10-17,CUST2910,Sneakers,Clothing,South,Hyderabad,5,3000,5.0,750.0,14250.0,8286.766808512373,5963.233191487627,Debit Card
ORD02148,2025-11-30,CUST2925,Headphones,Electronics,South,Hyderabad,7,2500,15.0,2625.0,14875.0,11148.985729924427,3726.014270075573,Debit Card
ORD07435,2024-01-13,CUST1437,Bookshelf,Furniture,South,Kochi,7,7000,5.0,2450.0,46550.0,27449.872350822352,19100.127649177648,Cash
ORD09927,2024-03-06,CUST1171,Wallet,Accessories,North,Chandigarh,4,1200,5.0,240.0,4560.0,3281.9605983580163,1278.0394016419837,Net Banking
ORD04004,2024-02-15,CUST1889,Smartphone,Electronics,North,Chandigarh,5,25000,0.0,0.0,125000.0,82626.4950886873,42373.5049113127,Cash
ORD00450,2024-09-03,CUST2582,Office Chair,Furniture,West,Goa,3,8500,5.0,1275.0,24225.0,15356.674651342808,8868.325348657192,UPI
ORD06975,2025-06-02,CUST2712,Office Chair,Furniture,West,Pune,3,8500,10.0,2550.0,22950.0,13537.77266126391,9412.22733873609,Cash
ORD07278,2025-02-06,CUST2284,Backpack,Accessories,South,Hyderabad,1,1800,15.0,270.0,1530.0,1052.0952639101763,477.9047360898237,Credit Card
ORD00811,2025-01-15,CUST1891,Electric Kettle,Home Appliances,North,Jaipur,2,1800,,180.0,3420.0,2019.9469608293252,1400.0530391706748,Debit Card
ORD04752,2024-08-05,CUST1754,Tablet,Electronics,East,Guwahati,5,18000,15.0,13500.0,76500.0,46854.51821881991,29645.48178118009,Net Banking
ORD06761,2024-12-29,CUST2475,Sunglasses,Accessories,North,Delhi,6,1500,10.0,900.0,8100.0,6316.465823431723,1783.534176568277,Cash
ORD08036,2024-04-11,CUST1029,Wallet,Accessories,East,Patna,6,1200,0.0,0.0,7200.0,4392.973859642854,2807.026140357146,UPI
ORD09811,2025-04-17,CUST2621,Sneakers,Clothing,East,Guwahati,4,3000,5.0,600.0,11400.0,8191.201020335686,3208.798979664314,Net Banking
ORD00972,2024-09-27,CUST2506,Smart Watch,Electronics,North,Lucknow,1,6000,,300.0,5700.0,3279.3184764591842,2420.6815235408158,Net Banking
ORD07020,2024-03-08,CUST2246,Air Fryer,Home Appliances,East,Patna,5,7000,0.0,0.0,35000.0,24966.780071965666,10033.219928034334,UPI
ORD08744,2024-05-27,CUST2530,Tablet,Electronics,East,Bhubaneswar,2,18000,10.0,3600.0,32400.0,25274.960048672037,7125.039951327963,Cash
ORD09446,2025-09-15,CUST1124,Smartphone,Electronics,South,Chennai,6,25000,15.0,22500.0,127500.0,96207.49134221261,31292.508657787388,Credit Card
ORD01478,2025-09-15,CUST1716,Desk,Furniture,West,Mumbai,5,12000,10.0,6000.0,54000.0,31579.035337232825,22420.964662767175,UPI
ORD01791,2024-07-23,CUST1739,Wallet,Accessories,East,Kolkata,5,1200,0.0,0.0,6000.0,3767.835224706637,2232.164775293363,Net Banking
ORD02009,2025-03-04,CUST2508,Smartphone,Electronics,South,Bangalore,5,25000,5.0,6250.0,118750.0,75811.12406197203,42938.875938027966,Debit Card
ORD00683,2024-06-02,CUST2709,Belt,Accessories,West,Goa,2,900,5.0,90.0,1710.0,1207.362915066439,502.637084933561,Cash
ORD03520,2024-11-07,CUST2657,Sofa,Furniture,West,Ahmedabad,2,25000,10.0,5000.0,45000.0,31189.201845134594,13810.798154865406,Net Banking
ORD04344,2025-05-06,CUST1579,Electric Kettle,Home Appliances,North,Jaipur,5,1800,15.0,1350.0,7650.0,5841.780294659866,1808.2197053401342,Debit Card
ORD07754,2024-08-03,CUST2584,Belt,Accessories,East,Kolkata,4,900,0.0,0.0,3600.0,2645.948352270963,954.0516477290371,Debit Card
ORD00058,2024-02-08,CUST1108,Hoodie,Clothing,East,Kolkata,7,2200,10.0,1540.0,13860.0,9336.166355794445,4523.833644205555,Net Banking
ORD06734,2024-04-23,CUST1364,Wallet,Accessories,West,Pune,4,1200,10.0,480.0,4320.0,3049.595457905603,1270.4045420943971,Credit Card
ORD04304,2025-06-12,CUST2073,Vacuum Cleaner,Home Appliances,South,Hyderabad,7,8500,0.0,0.0,59500.0,46454.52495093114,13045.47504906886,Credit Card
ORD05077,2025-03-20,CUST1232,Mixer Grinder,Home Appliances,North,Chandigarh,3,4500,0.0,0.0,13500.0,8924.735073808039,4575.264926191961,Cash
ORD03556,2025-09-02,CUST1635,Microwave,Home Appliances,East,Bhubaneswar,3,9000,10.0,2700.0,24300.0,16632.210115123504,7667.789884876496,UPI
ORD00047,2024-09-10,CUST2757,Desk,Furniture,East,Kolkata,7,12000,5.0,4200.0,79800.0,51840.16945122761,27959.830548772392,Net Banking
ORD00031,2025-10-31,CUST1037,Headphones,Electronics,North,Lucknow,6,2500,5.0,750.0,14250.0,9571.51891991806,4678.48108008194,Net Banking
ORD03972,2024-04-29,CUST2408,Jeans,Clothing,East,Patna,3,1800,10.0,540.0,4860.0,3341.595275625247,1518.4047243747532,Cash
ORD05015,2024-12-23,CUST2167,Microwave,Home Appliances,North,Jaipur,2,9000,5.0,900.0,17100.0,9545.281203566046,7554.718796433954,Debit Card
ORD01469,2025-12-05,CUST2356,Sofa,Furniture,East,Kolkata,2,25000,5.0,2500.0,47500.0,30919.60974943037,16580.39025056963,Debit Card
ORD01666,2024-07-12,CUST2670,Sneakers,Clothing,East,Patna,6,3000,10.0,1800.0,16200.0,11512.44865900839,4687.551340991609,Debit Card
ORD01417,2024-05-04,CUST1740,Smartphone,Electronics,West,Mumbai,6,25000,10.0,15000.0,135000.0,92538.45584807242,42461.54415192758,Cash
ORD06973,2024-12-22,CUST1422,Laptop,Electronics,East,Kolkata,4,55000,10.0,22000.0,198000.0,133095.88490314723,64904.115096852765,Net Banking
ORD03750,2025-03-31,CUST1623,Sneakers,Clothing,North,Jaipur,1,3000,15.0,450.0,2550.0,1829.6301479876279,720.3698520123721,Debit Card
ORD08845,2024-07-05,CUST2799,Jeans,Clothing,South,Kochi,3,1800,0.0,0.0,5400.0,3203.917925713577,2196.082074286423,Credit Card
ORD07790,2024-03-06,CUST1052,Sunglasses,Accessories,West,Pune,2,1500,10.0,300.0,2700.0,2129.67848777288,570.3215122271199,UPI
ORD05258,2024-08-17,CUST1253,Belt,Accessories,North,Jaipur,4,900,5.0,180.0,3420.0,2618.137674939807,801.8623250601931,Debit Card
ORD00430,2024-03-23,CUST2920,Smart Watch,Electronics,East,Patna,1,6000,10.0,600.0,5400.0,3508.697678817287,1891.302321182713,Debit Card
ORD05466,2025-08-19,CUST1661,Mixer Grinder,Home Appliances,South,Kochi,2,4500,10.0,900.0,8100.0,6297.226330628289,1802.7736693717106,Credit Card
ORD09010,2025-04-23,CUST1574,Mixer Grinder,Home Appliances,East,Patna,2,4500,5.0,450.0,8550.0,5218.61436311174,3331.38563688826,Credit Card
ORD00386,2025-05-07,CUST2258,Belt,Accessories,West,Pune,5,900,5.0,225.0,4275.0,3252.900578455387,1022.099421544613,Cash
ORD01946,2025-12-23,CUST1221,Sofa,Furniture,West,Goa,1,25000,15.0,3750.0,21250.0,12680.469812949934,8569.530187050066,Debit Card
ORD04388,2025-04-30,CUST2242,Phone Case,Accessories,East,Bhubaneswar,1,600,10.0,60.0,540.0,324.44837423210384,215.55162576789616,Credit Card
ORD00474,2024-12-16,CUST2678,Hoodie,Clothing,West,Ahmedabad,5,2200,5.0,550.0,10450.0,6578.547867535321,3871.4521324646794,Net Banking
ORD02287,2025-08-21,CUST2284,Vacuum Cleaner,Home Appliances,West,Goa,5,8500,15.0,6375.0,36125.0,20694.355709190488,15430.644290809512,Debit Card
ORD08019,2024-07-22,CUST1056,Sneakers,Clothing,East,Guwahati,1,3000,20.0,600.0,2400.0,1851.1467687633065,548.8532312366935,Credit Card
ORD05036,2024-10-01,CUST1594,Sneakers,Clothing,East,Patna,3,3000,5.0,450.0,8550.0,6723.078545758749,1826.921454241251,Credit Card
ORD06827,2025-01-16,CUST2156,Jacket,Clothing,North,Delhi,3,3500,10.0,1050.0,9450.0,6107.55850080943,3342.4414991905696,UPI
ORD07676,2024-02-07,CUST1942,Headphones,Electronics,West,Ahmedabad,2,2500,10.0,500.0,4500.0,2973.110826593619,1526.889173406381,Credit Card
ORD01056,2025-05-09,CUST2061,Backpack,Accessories,North,Jaipur,5,1800,10.0,900.0,8100.0,4882.696723640603,3217.3032763593974,Credit Card
ORD03498,2025-09-03,CUST2138,Dining Table,Furniture,East,Kolkata,3,22000,5.0,3300.0,62700.0,44442.686998290585,18257.313001709415,Debit Card
ORD02971,2024-11-02,CUST2503,Microwave,Home Appliances,East,Kolkata,4,9000,0.0,0.0,36000.0,24766.77272251049,11233.22727748951,Net Banking
ORD03334,2025-06-24,CUST2250,Dining Table,Furniture,East,Guwahati,6,22000,5.0,6600.0,125400.0,77524.5199805489,47875.480019451104,Net Banking
ORD06058,2025-09-01,CUST1054,Vacuum Cleaner,Home Appliances,North,Chandigarh,4,8500,5.0,1700.0,32300.0,18352.53644752918,13947.463552470821,Debit Card
ORD00812,2025-12-19,CUST2919,Tablet,Electronics,East,Guwahati,1,18000,10.0,1800.0,16200.0,8944.906960496712,7255.093039503288,UPI
ORD07300,2025-04-08,CUST2378,Smart Watch,Electronics,South,Bangalore,2,6000,5.0,600.0,11400.0,6398.662887643012,5001.337112356988,Net Banking
ORD04195,2025-06-22,CUST2250,Sofa,Furniture,North,Lucknow,5,25000,5.0,6250.0,118750.0,82077.88683097097,36672.113169029035,Cash
ORD05289,2024-11-05,CUST1784,Dining Table,Furniture,West,Ahmedabad,4,22000,0.0,0.0,88000.0,52654.319729805415,35345.680270194585,Debit Card
ORD04673,2025-04-07,CUST1890,Sofa,Furniture,South,Hyderabad,7,25000,0.0,0.0,175000.0,111333.12485777866,63666.87514222134,Net Banking
ORD06486,2024-05-19,CUST1803,Office Chair,Furniture,West,Goa,6,8500,5.0,2550.0,48450.0,27689.37537147954,20760.62462852046,Debit Card
ORD00112,2024-10-23,CUST2749,Office Chair,Furniture,West,Ahmedabad,5,8500,0.0,0.0,42500.0,28165.168321168905,14334.831678831095,UPI
ORD09089,2025-09-23,CUST1869,Air Fryer,Home Appliances,North,Jaipur,3,7000,5.0,1050.0,19950.0,15774.052149240164,4175.947850759836,Credit Card
ORD01746,2024-08-17,CUST1722,Mixer Grinder,Home Appliances,West,Mumbai,5,4500,10.0,2250.0,20250.0,11283.59318626413,8966.40681373587,Debit Card
ORD02274,2025-09-19,CUST2175,Electric Kettle,Home Appliances,North,Lucknow,2,1800,15.0,540.0,3060.0,1871.0399500525675,1188.9600499474325,Debit Card
ORD01453,2024-07-04,CUST1903,Hoodie,Clothing,North,Lucknow,5,2200,0.0,0.0,11000.0,8290.022914304991,2709.977085695009,Debit Card
ORD02150,2024-11-27,CUST1263,Belt,Accessories,North,Delhi,2,900,20.0,360.0,1440.0,1029.6621509929046,410.33784900709543,UPI
ORD00320,2025-07-24,CUST2958,Laptop,Electronics,East,Kolkata,1,55000,10.0,5500.0,49500.0,27592.14426042616,21907.85573957384,Credit Card
